	Locustag	Gene	Description	FeatureType	pil	pcnB	pil-pcnB	WT	cluster
2363	DN756_20705		acetylornithine deacetylase	CDS	0.5355473745151362	0.4275075162464348	0.5235795435792865	0.5062517108593856	2
2364	DN756_20710		phosphoenolpyruvate carboxylase	CDS	0.4747837043555052	0.5106290326348965	0.46709133248920637	0.5437500457216272	2
2365	DN756_01385		sulfurtransferase TusB	CDS	0.6230995499875114	0.4383603861607751	0.4335820039339613	0.4812419022850642	2
2366	DN756_01380	tusC	sulfurtransferase complex subunit TusC	CDS	0.5257767289418102	0.4877421912548499	0.4831996724379268	0.5021797115864478	2
2367	DN756_01375	tusD	sulfurtransferase complex subunit TusD	CDS	0.5107473940840337	0.518301473434971	0.49960888624176364	0.4699911093411996	2
2368	DN756_01370		DNA-binding protein	CDS	0.4853905045209023	0.498582541455766	0.4871244228433722	0.5277511763567796	2
2369	DN756_20700		N-acetyl-gamma-glutamyl-phosphate reductase	CDS	0.4985645622532667	0.4254718938440224	0.5221824759096897	0.5456487026162674	2
2370	DN756_20650	oxyR	DNA-binding transcriptional regulator OxyR	CDS	0.556304838079431	0.4634011052744627	0.5589612262689346	0.4041617130404033	2
2371	DN756_20645		Si-specific NAD(P)(+) transhydrogenase	CDS	0.5364034329105449	0.42688094750736216	0.5755130612340723	0.4459021531300182	2
2372	DN756_20640	fabR	HTH-type transcriptional repressor FabR	CDS	0.5154904007339552	0.4996453085374368	0.49432481938886924	0.49017056760258204	2
2373	DN756_20515		dihydroxy-acid dehydratase	CDS	0.4947022576111805	0.47757298347937244	0.50587107605317	0.5208533154140618	2
2374	DN756_20520		branched-chain amino acid transaminase	CDS	0.5047373635042488	0.47475448407117965	0.5427491810019187	0.47462795983679085	2
2375	DN756_20525		acetolactate synthase 2 small subunit	CDS	0.4850446408935111	0.5265379787946498	0.4688230267456452	0.5173919431343919	2
2376	DN756_20530		acetolactate synthase 2 catalytic subunit	CDS	0.501637291993102	0.5048290442470836	0.5047036859381112	0.48865310064184375	2
2377	DN756_01600		methionyl-tRNA formyltransferase	CDS	0.5268631925110295	0.43978176940840963	0.5508496769721637	0.47494400201787695	2
2378	DN756_01595		16S rRNA m5C967 methyltransferase	CDS	0.5089831147068792	0.4755179004473345	0.48752087887436496	0.5264430719071244	2
2379	DN756_20550		DUF413 domain-containing protein	CDS	0.4756651925042872	0.4876371531271159	0.5431981805993985	0.4908037979920738	2
2380	DN756_20555		transcriptional regulator	CDS	0.5758762919246604	0.4644853626100861	0.5009312120338169	0.44909661001883716	2
2381	DN756_20560	yjfF	sugar ABC transporter permease YjfF	CDS	0.49097681902687135	0.5422646239829826	0.4750310447308311	0.4891179278014499	2
2382	DN756_01590	trkA	Trk system potassium transporter TrkA	CDS	0.5579513982445096	0.48131024491583896	0.4651058415893508	0.4906192428508215	2
2383	DN756_20570		sugar ABC transporter ATP-binding protein	CDS	0.4722779136600952	0.5173815653058438	0.49051965637369976	0.5183245651727979	2
2384	DN756_01585		large conductance mechanosensitive channel protein MscL	CDS	0.47262795491057813	0.4943824153408346	0.5652620785177139	0.46118068718089333	2
2385	DN756_01575	zntR	Zn(2+)-responsive transcriptional regulator	CDS	0.5420971954943058	0.43674246047556786	0.49847261871964044	0.5166349796923739	2
2386	DN756_20630	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA	CDS	0.43859428637299724	0.46503419872447016	0.5304181829577782	0.5568076841831662	2
2387	DN756_20635		YijD family membrane protein	CDS	0.4729303420263988	0.4922107547809749	0.47072852726066294	0.5589992111727383	2
2388	DN756_21150		DNA ligase B	CDS	0.4943172223962082	0.5385632162145606	0.49515636257808404	0.46948942733736493	2
2389	DN756_21155		guanylate kinase	CDS	0.5002624254943392	0.4966861711274946	0.4766129384723774	0.525243238823648	2
2390	DN756_21160		DNA-directed RNA polymerase subunit omega	CDS	0.4817593408180661	0.4894001221152085	0.5279444151975355	0.49967004359866674	2
2391	DN756_21165		bifunctional GTP diphosphokinase/guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	CDS	0.45814925925662053	0.5269467021024415	0.5054162719067333	0.5069327583396731	2
2392	DN756_00460		ABC transporter substrate-binding protein	CDS	0.4964596383377837	0.4527071253818757	0.5786820393755733	0.46228906912679996	2
2393	DN756_00455		hypothetical protein	CDS	0.48268898264537663	0.6086498100105517	0.4710470323097309	0.417937134218875	2
2394	DN756_00450		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	0.5658525515651566	0.40297063357629637	0.5303392419931041	0.4859689771626374	2
2395	DN756_00430	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	CDS	0.5053253015187631	0.5288723693210573	0.4864104488975321	0.47785482295044784	2
2396	DN756_00420		kdo(2)-lipid A phosphoethanolamine 7''-transferase	CDS	0.46362095494038014	0.505693020673024	0.4774726281306137	0.5489536122194726	2
2397	DN756_00415		alpha/beta hydrolase	CDS	0.4752127524674423	0.49446432975543775	0.5439850569015726	0.4834853920850308	2
2398	DN756_00465	dppB	dipeptide ABC transporter permease DppB	CDS	0.40650731646824795	0.5450544800257585	0.5979552439242724	0.4244018634797658	2
2399	DN756_00410		amino acid permease	CDS	0.48180134306095146	0.44173647788963616	0.48935908931479016	0.5772902490353718	2
2400	DN756_00385		EamA/RhaT family transporter	CDS	0.43348896308949636	0.38754449695797877	0.6703205133418135	0.46104987924339375	2
2401	DN756_00380		ATP-grasp domain-containing protein	CDS	0.5290803019389315	0.4317160610187284	0.5819825463227097	0.4415785236335862	2
2402	DN756_00375		siderophore ABC transporter substrate-binding protein	CDS	0.5295871128989617	0.4241802310475117	0.547527873120185	0.48971609080804035	2
2403	DN756_00370		ABC transporter permease	CDS	0.4693150281348891	0.4234256019596748	0.5948560718572817	0.49658878133356976	2
2404	DN756_00365		enterobactin ABC transporter permease	CDS	0.5158324241123775	0.4278716730551164	0.46547588945674456	0.57807866070788	2
2405	DN756_00355		IS3 family transposase	CDS	0.5372503890783371	0.47668273339384276	0.46063158565578943	0.5214922179818056	2
2406	DN756_00400	hutU	urocanate hydratase	CDS	0.4635066069891195	0.477631892234437	0.5115562019291392	0.5434516106019182	2
2407	DN756_00350		SAM-dependent DNA methyltransferase	CDS	0.5329994744072193	0.5353859168156633	0.47041696855216847	0.4560497298050596	2
2408	DN756_21740		type II toxin-antitoxin system ParD family antitoxin	CDS	0.545766125650695	0.40128344337122657	0.46494474744089676	0.5700327323895376	2
2409	DN756_00480		ABC transporter ATP-binding protein	CDS	0.5138128334914842	0.49075161757699365	0.5171023925050644	0.4772466214134521	2
2410	DN756_00605	rsmJ	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	CDS	0.43508374655642545	0.6013593126197608	0.5021425896608487	0.4437588649893197	2
2411	DN756_00600		oligopeptidase A	CDS	0.48314817985066305	0.5230876033216768	0.47280040846810045	0.5190442845370449	2
2412	DN756_00595	rlmJ	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	CDS	0.5213740331293869	0.5053911135546326	0.46887943995013587	0.5028926433250465	2
2413	DN756_00580		hypothetical protein	CDS	0.51405461913756	0.502657982625529	0.5417027974377308	0.43547776096410273	2
2414	DN756_00570		glycerate kinase	CDS	0.49738341152027465	0.4838656785984928	0.5313172296412827	0.4859894530801936	2
2415	DN756_00555		DUF3289 family protein	CDS	0.469750422568931	0.5263357720301061	0.53383040240577	0.4661869764859128	2
2416	DN756_00470	dppC	dipeptide ABC transporter permease DppC	CDS	0.4882389059370896	0.527774095665401	0.4692674333368847	0.5127039600815801	2
2417	DN756_00545	yhjD	inner membrane protein YhjD	CDS	0.42213569544209123	0.4863694732006088	0.6798774331758753	0.35073190050288744	2
2418	DN756_00535		AsmA family protein	CDS	0.4796574249306512	0.48531924256967796	0.5109155728847875	0.5228377041533063	2
2419	DN756_00525		4-oxalocrotonate tautomerase family protein	CDS	0.528285270389855	0.5341309884842291	0.4886881949619857	0.4436244000669647	2
2420	DN756_00515		insulinase family protein	CDS	0.5742024207737162	0.46996835739141357	0.46557697658029373	0.482347801805682	2
2421	DN756_00510		dicarboxylate/amino acid:cation symporter	CDS	0.46405281348516064	0.47910622880715525	0.5120976452153009	0.5411729941337025	2
2422	DN756_00490	hmsP	biofilm formation regulator HmsP	CDS	0.5341106167735781	0.46967093433612683	0.5256057753356856	0.46676935570295364	2
2423	DN756_00485		cellulase	CDS	0.530791581503136	0.4899547011867496	0.5272064289328399	0.44750203248955783	2
2424	DN756_00540		CDP-diacylglycerol diphosphatase	CDS	0.42852079234788887	0.5015736799834308	0.6725670349335856	0.33533171277715684	2
2425	DN756_00345		DUF262 domain-containing protein	CDS	0.40628518810996983	0.4988778864156459	0.613449487190082	0.45796607629182523	2
2426	DN756_00330		DUF4102 domain-containing protein	CDS	0.4877135638171038	0.5298349110810934	0.47695612944153937	0.5039080246003783	2
2427	DN756_00320		sugar ABC transporter permease	CDS	0.529006146297155	0.4915256782495963	0.4694674087979975	0.5080899102300706	2
2428	DN756_00155		PTS mannitol transporter subunit IICBA	CDS	0.45944822882115244	0.5387118574608524	0.5041178950288826	0.49453210975206946	2
2429	DN756_00125	tag	DNA-3-methyladenine glycosylase I	CDS	0.49805242348951895	0.5048157514320183	0.4562020804166058	0.5375727879886633	2
2430	DN756_00120		N-acetyltransferase	CDS	0.5000787280400311	0.4514423013536697	0.538134393443616	0.5064903640775793	2
2431	DN756_00115		OmpA family lipoprotein	CDS	0.47872503573704334	0.5340397026404909	0.5093935064259416	0.47554410076596165	2
2432	DN756_00110		hypothetical protein	CDS	0.5505618387153489	0.39677361373124603	0.585246847592879	0.44377752148978794	2
2433	DN756_00105		transcriptional regulator	CDS	0.5502441549226981	0.4400235327626374	0.5755603930550208	0.4151396084871254	2
2434	DN756_00175		hypothetical protein	CDS	0.46304894587502526	0.41662588074228324	0.6680300785967469	0.4071171370868205	2
2435	DN756_00100		bifunctional glyoxylate/hydroxypyruvate reductase B	CDS	0.4834030328749755	0.4758164996314209	0.5689611647113711	0.46497673010168733	2
2436	DN756_00065	ibpB	heat shock chaperone IbpB	CDS	0.4903696125660898	0.45920186323744094	0.59110167183967	0.44639680265363973	2
2437	DN756_00050		DUF3748 domain-containing protein	CDS	0.46940042522851977	0.5138986905450138	0.5439248714145088	0.46873991819357036	2
2438	DN756_00045		threonine/serine dehydratase	CDS	0.4632716292007032	0.4784094658008705	0.5491261578143605	0.5049398413810203	2
2439	DN756_00040		ornithine cyclodeaminase family protein	CDS	0.44015022276053994	0.49187154877511663	0.580503596020978	0.4768078605855071	2
2440	DN756_00035		hypothetical protein	CDS	0.4949289914020962	0.47674987219774606	0.6028463258555345	0.40537779938178564	2
2441	DN756_00030		sugar-phosphatase	CDS	0.48603440880852883	0.48598920083612573	0.4802734932536971	0.5449058834355697	2
2442	DN756_00075		valine--pyruvate transaminase	CDS	0.4846129966854842	0.4558404077587058	0.5651550972333377	0.48781090821041345	2
2443	DN756_00190		superoxide dismutase [Mn]	CDS	0.48984733003425335	0.5481182456429318	0.565812986028044	0.37345902973908207	2
2444	DN756_00195		sulfurtransferase FdhD	CDS	0.5168564007896383	0.48494323239522635	0.5139288835978875	0.4832873109452378	2
2445	DN756_00200		sulfate ABC transporter substrate-binding protein	CDS	0.5353759282936108	0.4842230267101716	0.4849836643735388	0.4936512140147228	2
2446	DN756_00315		xylose ABC transporter ATP-binding protein	CDS	0.4166752670256278	0.5027775782020527	0.5528583675005211	0.5176331270224688	2
2447	DN756_00300	xylB	xylulokinase	CDS	0.48591601260031947	0.5072679115609985	0.48995853523118027	0.5162417344164123	2
2448	DN756_00295		fimbrial protein	CDS	0.41576700596867644	0.6272486642202535	0.5467870279895531	0.367043397984628	2
2449	DN756_00285		fimbrial biogenesis outer membrane usher protein	CDS	0.47716929702084904	0.47884717641285074	0.5309488236415159	0.5109874658890954	2
2450	DN756_00280		fimbrial protein	CDS	0.6536431951250221	0.6168197693636465	0.2982559137954182	0.32144572710644403	2
2451	DN756_00275		acyltransferase	CDS	0.5445290065277741	0.44482478727142716	0.4896816321017161	0.5155879836274356	2
2452	DN756_00270		hypothetical protein	CDS	0.6068209475467392	0.5231450073411102	0.3633467823589276	0.4754647775198088	2
2453	DN756_00265		transposase	CDS	0.5845470011604567	0.49296247975823465	0.4266691800278765	0.48295569962396	2
2454	DN756_00255		hypothetical protein	CDS	0.6469111428590931	0.4853498025722525	0.436822841551249	0.3938620919648269	2
2455	DN756_00245		DUF4225 domain-containing protein	CDS	0.46726010979170873	0.5928315654149169	0.5104602675985216	0.4118847412182022	2
2456	DN756_00240		hypothetical protein	CDS	0.5094945233266964	0.5480817347479637	0.530763781844374	0.39788384060932036	2
2457	DN756_00235		Tn3 family transposase	CDS	0.5039293609751477	0.408982169148082	0.6466684273298668	0.4007601895907646	2
2458	DN756_00225		L-selenocysteinyl-tRNA(Sec) synthase	CDS	0.5013809814686482	0.506596013917196	0.4706512042262782	0.520062528995406	2
2459	DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	0.5326539263485929	0.47950787828888625	0.46423485138875287	0.5204209759035284	2
2460	DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	0.48497367213949266	0.4954449325949976	0.4641944463733778	0.5512335004819532	2
2461	DN756_21650		conjugal transfer protein TraI	CDS	0.5232668017845065	0.37722101587498785	0.6057960878495809	0.4657330343432803	2
2462	DN756_20280		uroporphyrinogen-III synthase	CDS	0.4814390637204453	0.5112671054468134	0.5093584326931281	0.4973694420211381	2
2463	DN756_00610		type I secretion C-terminal target domain-containing protein	CDS	0.5001354095056989	0.490427496023223	0.5652608477803751	0.4356898177253744	2
2464	DN756_00635		NAD(P)/FAD-dependent oxidoreductase	CDS	0.4644326244360354	0.4910929367615695	0.49727179459031623	0.543921710476131	2
2465	DN756_21280		serine/threonine protein kinase	CDS	0.49860790550951145	0.4596443033461925	0.572891303982052	0.4603399013626296	2
2466	DN756_21285		DUF1040 family protein	CDS	0.5260703566242495	0.4204946478304106	0.5999360662416684	0.4318691323186763	2
2467	DN756_00970		multidrug DMT transporter permease	CDS	0.5342074456789563	0.48295695479413375	0.5325986956613589	0.4446499906409099	2
2468	DN756_21295		molybdopterin-guanine dinucleotide biosynthesis protein B	CDS	0.5032199883705939	0.5052297614671561	0.5323902744735037	0.4561503338573448	2
2469	DN756_00965		phage tail protein	CDS	0.46084931605757046	0.5142172547866507	0.5064259316672208	0.516460355210289	2
2470	DN756_00960		phage baseplate assembly protein V	CDS	0.5243873567407741	0.48425000280819236	0.5227832349357503	0.46606600835160894	2
2471	DN756_21275		protein disulfide oxidoreductase DsbA	CDS	0.46151049102610875	0.5146938974724597	0.5418407585721894	0.47802390204608325	2
2472	DN756_21335		FadR family transcriptional regulator	CDS	0.5225394604994924	0.5025375149321857	0.4881557480832949	0.48591411166987225	2
2473	DN756_21345		transcriptional regulator	CDS	0.6072709923985216	0.4994093537818344	0.360942048464109	0.5015307336515459	2
2474	DN756_00950		baseplate J/gp47 family protein	CDS	0.5938100323619799	0.44958250610188577	0.5021023845407848	0.4394979079721197	2
2475	DN756_21360		low affinity potassium transporter Kup	CDS	0.4756208047041213	0.5010545251695623	0.4953408827046467	0.526656076449413	2
2476	DN756_21365	ravA	ATPase RavA	CDS	0.5562601661426495	0.426102721718209	0.5516040874766447	0.4524864956950036	2
2477	DN756_21370	viaA	ATPase RavA stimulator ViaA	CDS	0.497511634334021	0.4747378788913691	0.5708514194053342	0.44859199392201654	2
2478	DN756_00945		DUF2313 domain-containing protein	CDS	0.3721574495360266	0.575101508054621	0.5916913265872116	0.42503936550583904	2
2479	DN756_21340		DHA2 family efflux MFS transporter permease subunit	CDS	0.546250960366993	0.4663186277188679	0.5117431569229653	0.47146131027163524	2
2480	DN756_00940		phage tail protein	CDS	0.5405091590598533	0.4945267570424817	0.4989638268969233	0.46295597521776705	2
2481	DN756_00975		phage tail tape measure protein	CDS	0.46216784028024377	0.5265974413731205	0.4933244194880601	0.5154871863458357	2
2482	DN756_21255	yihI	Der GTPase-activating protein YihI	CDS	0.47384746368777386	0.4354540524469335	0.5596565428199948	0.5221426083389273	2
2483	DN756_01065		DUF2786 domain-containing protein	CDS	0.5412566402229145	0.43363450898913514	0.476601277020312	0.5402347496884683	2
2484	DN756_01060		ANR family transcriptional regulator	CDS	0.4296241915967348	0.5577295033087243	0.6241675734043926	0.33878561870942536	2
2485	DN756_21195		AsmA family protein	CDS	0.4982777413446619	0.4348777895405357	0.5339035670627345	0.5268278482791963	2
2486	DN756_21200		GNAT family N-acetyltransferase	CDS	0.4868573282426046	0.4901360930896312	0.5118089546796135	0.5106742073935852	2
2487	DN756_21205	dtd	D-tyrosyl-tRNA(Tyr) deacylase	CDS	0.4609781653504748	0.5126769249574052	0.502322597202262	0.521855832607343	2
2488	DN756_01055		hypothetical protein	CDS	0.33777686453099603	0.520727026403755	0.629462187218497	0.4674692595480674	2
2489	DN756_01015		hypothetical protein	CDS	0.4681359674403979	0.5150465149513601	0.5036557889989608	0.5117681600421576	2
2490	DN756_21215		glucose-1-phosphatase	CDS	0.455308503748844	0.4810261677073354	0.5240242171743187	0.535449915687383	2
2491	DN756_01045		hypothetical protein	CDS	0.40571197139116333	0.5193145642049783	0.579293616656799	0.47971771426035015	2
2492	DN756_01035		hypothetical protein	CDS	0.36090981571527814	0.5114868249095961	0.5797332437103233	0.5215694575043396	2
2493	DN756_01030		hypothetical protein	CDS	0.5160058462406881	0.5317871805310335	0.4830755279456326	0.46645299395366047	2
2494	DN756_01025		regulatory protein GemA	CDS	0.4631708742252197	0.5484503276451433	0.5381063753734622	0.44171994312891866	2
2495	DN756_01020		hypothetical protein	CDS	0.46854347194047463	0.5076740902792026	0.5249855802401047	0.4971158552099404	2
2496	DN756_21250		high mobility group protein Z	CDS	0.29200362357692927	0.6220247438267456	0.6624361756765578	0.29832434536965163	2
2497	DN756_01050		hypothetical protein	CDS	0.36021428309131165	0.63844523725272	0.5559915244654567	0.3917994053197477	2
2498	DN756_21385	mioC	FMN-binding protein MioC	CDS	0.5311822865187404	0.4194126065346551	0.5509855489625526	0.48821447008764873	2
2499	DN756_21390		hypothetical protein	CDS	0.4847057847545242	0.4908578141311741	0.516334387894395	0.5074620265690696	2
2500	DN756_00935		tail assembly chaperone	CDS	0.3914572471501124	0.508940224837661	0.5913354604509392	0.48791745655297325	2
2501	DN756_21510		6-phosphogluconate phosphatase	CDS	0.5401873002272106	0.47498262914493183	0.5123098771500156	0.46917776210978	2
2502	DN756_21525		hypothetical protein	CDS	0.3893464892537109	0.5547031043826154	0.5408485854756236	0.4981933207933608	2
2503	DN756_21530		hypothetical protein	CDS	0.6096006022996334	0.29666335166739427	0.39432481437550226	0.6203917328761868	2
2504	DN756_21535		DUF1240 domain-containing protein	CDS	0.3294599950893241	0.5579212544135113	0.6210524479021162	0.44099188480536233	2
2505	DN756_21540	fabV	enoyl-[acyl-carrier-protein] reductase FabV	CDS	0.47753363829428547	0.547944151409276	0.47447273844937377	0.49658277427045644	2
2506	DN756_00760	glgB	1,4-alpha-glucan branching protein GlgB	CDS	0.4875929047331871	0.5094818669668049	0.5456987674101802	0.4526524513717805	2
2507	DN756_21505		amino acid ABC transporter permease	CDS	0.3917704934325952	0.5149391144642933	0.6241398535175686	0.4379532305182575	2
2508	DN756_00750		invasin-like inverse autotransporter protein	CDS	0.47198224229479496	0.5435890359262283	0.5018734852755454	0.4794441862788074	2
2509	DN756_00730	asd	aspartate-semialdehyde dehydrogenase	CDS	0.5491738327203345	0.41976827878554335	0.5198580061670092	0.5019465579170183	2
2510	DN756_00725		YhgN family NAAT transporter	CDS	0.5534699448761984	0.4677362248314253	0.53354670524542	0.43614419338212107	2
2511	DN756_00700		gluconate transporter	CDS	0.6273261613130734	0.4688400303842951	0.3672881609906549	0.501747267095258	2
2512	DN756_00695	gntR	HTH-type transcriptional regulator GntR	CDS	0.45941071722006416	0.5436445882390432	0.5102694047855738	0.4827188510111486	2
2513	DN756_00645		sugar ABC transporter ATP-binding protein	CDS	0.5288561820070814	0.5229705980702984	0.5179369106868598	0.4225567995607676	2
2514	DN756_00640		hybrid sensor histidine kinase/response regulator	CDS	0.4501847672448791	0.5295881366763643	0.49628853215097907	0.520161295837894	2
2515	DN756_00735		hypothetical protein	CDS	0.7016525449730775	0.4509499235756769	0.2979945002119986	0.46424901766540755	2
2516	DN756_00800		DUF943 family protein	CDS	0.38144091312617473	0.6413469286090462	0.5605243584880859	0.35915092997058073	2
2517	DN756_00820	glpG	rhomboid family intramembrane serine protease GlpG	CDS	0.48323730930546094	0.5192910768041917	0.46682901244628444	0.5280995678706697	2
2518	DN756_21490		polymer-forming cytoskeletal family protein	CDS	0.47575207866000774	0.48361181460357533	0.6290507455189923	0.37957177448872415	2
2519	DN756_00930		DNA adenine methylase	CDS	0.4888147589845287	0.50681323706267	0.48964996389340293	0.5142405925208008	2
2520	DN756_00920		intracellular growth attenuator family protein	CDS	0.49367284737095407	0.49050694945867346	0.5165994161713565	0.49881368817707333	2
2521	DN756_00915		GMP/IMP nucleotidase	CDS	0.542987982511425	0.4713988116755971	0.490199218397933	0.49259713507191955	2
2522	DN756_00910		ribosome-associated heat shock protein Hsp15	CDS	0.483268744956608	0.46972447047845456	0.5277278788625758	0.5170237207836863	2
2523	DN756_00905	hslO	Hsp33 family molecular chaperone HslO	CDS	0.4956451148855904	0.4765317042924183	0.5328083191062072	0.49332418345894147	2
2524	DN756_00895	envZ	two-component system sensor histidine kinase EnvZ	CDS	0.5355299342846325	0.49196663326872847	0.5149832701424099	0.45383780440677174	2
2525	DN756_00890	ompR	two-component system response regulator OmpR	CDS	0.5515506572090927	0.44638226067160763	0.5661364768893515	0.4195524275048778	2
2526	DN756_00885	greB	transcription elongation factor GreB	CDS	0.5284428900874598	0.45812402749132913	0.5168273703200547	0.4937205248307934	2
2527	DN756_21450		bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	CDS	0.4500392419476452	0.5149966764793688	0.49419050603843084	0.5366738745866737	2
2528	DN756_00865		ferrous iron transporter C	CDS	0.4612164960632896	0.3769755756918637	0.6263795127960831	0.5028095713490657	2
2529	DN756_00860		DUF1471 domain-containing protein	CDS	0.4823315813961488	0.49808372791574523	0.5679267852071896	0.4435403163385162	2
2530	DN756_00855	bioH	pimeloyl-[acyl-carrier protein] methyl ester esterase	CDS	0.5090916691136779	0.45205349765208763	0.5275029371841872	0.5081475759674731	2
2531	DN756_00845		Fe-S biogenesis protein NfuA	CDS	0.46777534547690236	0.4703890499235748	0.4698208520958045	0.582399119858481	2
2532	DN756_00825	glpE	thiosulfate sulfurtransferase GlpE	CDS	0.5656494849699578	0.4719242822100749	0.44032281614192215	0.5132679121068978	2
2533	DN756_21485	phoU	phosphate transport system regulator PhoU	CDS	0.4637170389929208	0.5240852934522036	0.4762365354472015	0.5324470633217937	2
2534	DN756_00615		NADP-specific glutamate dehydrogenase	CDS	0.4760417421852942	0.48498805619177887	0.5818353539039229	0.446809205361759	2
2535	DN756_01925		glucose-6-phosphate isomerase	CDS	0.5109821815107335	0.5065247477001674	0.48031545850135016	0.5016243120807157	2
2536	DN756_01930	psiE	phosphate-starvation-inducible protein PsiE	CDS	0.5190872282092612	0.5119552953575802	0.4786253023985028	0.48925253700854826	2
2537	DN756_20265		adenylate cyclase	CDS	0.5050795429030747	0.4338182191979508	0.5367173767102564	0.5182961176489753	2
2538	DN756_19135		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	CDS	0.4913036125759559	0.523567137065371	0.5476770420094161	0.42959058522132715	2
2539	DN756_19140	queG	tRNA epoxyqueuosine(34) reductase QueG	CDS	0.5239767642451449	0.5196655974383682	0.4839158065021043	0.47034190711399465	2
2540	DN756_19160		hypothetical protein	CDS	0.5779527327580422	0.5024499311264966	0.4222741816314122	0.4849734229171851	2
2541	DN756_19165		oligoribonuclease	CDS	0.4948076927238169	0.5102713213948531	0.5029946576947355	0.4917162800984317	2
2542	DN756_02710		hypothetical protein	CDS	0.5187045844666649	0.4362794504683921	0.5622676740554488	0.47377300246482806	2
2543	DN756_02680	zapE	cell division protein ZapE	CDS	0.5290068290375624	0.42900734347293307	0.5295772917323667	0.5056207730694339	2
2544	DN756_02755	osmY	osmotically-inducible protein OsmY	CDS	0.47389179779017077	0.46139429847301805	0.5571565367266732	0.5021139899530094	2
2545	DN756_19180		phosphatidylserine decarboxylase proenzyme	CDS	0.5383250017903827	0.4633380625618171	0.45645722520405557	0.535883227753827	2
2546	DN756_19190		elongation factor P--(R)-beta-lysine ligase	CDS	0.45863671353292695	0.5117408106568301	0.5257855657941608	0.5013215001478796	2
2547	DN756_02665	degS	serine endoprotease DegS	CDS	0.5491419457450656	0.43368592554495466	0.49969908632066823	0.5105491793528111	2
2548	DN756_02660	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	CDS	0.4404871437493307	0.5103854842249111	0.4992242189218503	0.5442912023227343	2
2549	DN756_02655		BolA family iron metabolism protein IbaG	CDS	0.47821330285242475	0.4842226675331177	0.47169119794756675	0.5606673336309834	2
2550	DN756_02650	mlaB	lipid asymmetry maintenance protein MlaB	CDS	0.4833124476994598	0.5367145571519035	0.4721037523896588	0.5054350690440828	2
2551	DN756_19220	sugE	quaternary ammonium compound-resistance protein SugE	CDS	0.4529232339948195	0.5419917084347318	0.5522407895793581	0.4428720384269502	2
2552	DN756_02675		DUF1043 family protein	CDS	0.5002534157775634	0.48647663575221767	0.4747222637001027	0.5364007598964925	2
2553	DN756_19225	efp	elongation factor P	CDS	0.4370848829207643	0.5114898087732397	0.5320183368766532	0.5140928611352781	2
2554	DN756_19125	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	CDS	0.46305368422909	0.4753718832532007	0.5169222616216586	0.5407349013834052	2
2555	DN756_02760	diaA	DnaA initiator-associating protein DiaA	CDS	0.5413153880544653	0.4563231301897733	0.5081202611947991	0.4904698274844029	2
2556	DN756_02805		DoxX family protein	CDS	0.537353357146037	0.4140733359690708	0.5624539779705442	0.47269457863237546	2
2557	DN756_02800		glutathione S-transferase family protein	CDS	0.5120671685303235	0.41671453341387354	0.6147329033509978	0.43155494446553117	2
2558	DN756_02795		LysR family transcriptional regulator	CDS	0.5212276481382879	0.45282030440136617	0.5111936264027266	0.5118169468309081	2
2559	DN756_19060	bsmA	biofilm peroxide resistance protein BsmA	CDS	0.616001708657571	0.455781848442762	0.38235573620060853	0.5163418369215714	2
2560	DN756_02790		pirin family protein	CDS	0.5778863076917037	0.4559211271042269	0.4647247532429354	0.49215266428797655	2
2561	DN756_19070	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	CDS	0.4786873026486992	0.5504457997584087	0.46724557089978375	0.49954926112023623	2
2562	DN756_19120		DNA mismatch repair protein MutL	CDS	0.49563532806045435	0.4874133116655543	0.4480861808686802	0.5621322439641258	2
2563	DN756_02780		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	CDS	0.49894425485461447	0.4882408738002237	0.5014639893594416	0.5110864379672792	2
2564	DN756_02775		penicillin-binding protein activator	CDS	0.47486889085394807	0.47000450188864057	0.5363822698806674	0.5156446113954986	2
2565	DN756_19090		DUF2065 domain-containing protein	CDS	0.5462622344318467	0.5103609178527441	0.4599433071859047	0.4791465944123188	2
2566	DN756_02770		YraN family protein	CDS	0.535335927425932	0.4811404410349425	0.4412774172474447	0.5359044334908443	2
2567	DN756_02765		hypothetical protein	CDS	0.5883392262150574	0.656977166372579	0.3704033980568843	0.29161495241094476	2
2568	DN756_19105	hflX	GTPase HflX	CDS	0.4736771337704967	0.5116944836987901	0.512547346468152	0.5010927518171178	2
